type	name	sc	lefr	zcr
d	d	c	c	c
class
fermo	tv_01_083_002	103.989392	530.000000	0.324823
fermo	tv_01_084_000	15.719338	704.000000	0.021277
fermo	tv_01_084_001	61.260856	519.000000	0.241135
fermo	tv_01_084_002	5.553473	705.000000	0.008511
fermo	tv_01_085_000	0.944705	705.000000	0.000000
fermo	tv_01_085_001	1.338791	705.000000	0.000000
fermo	tv_01_085_002	25.168969	544.000000	0.100709
fermo	tv_01_086_000	12.953591	662.000000	0.072340
fermo	tv_01_086_001	0.932083	705.000000	0.000000
fermo	tv_01_086_002	0.955268	705.000000	0.000000
fermo	tv_01_087_000	106.240338	537.000000	0.375887
fermo	tv_01_087_001	125.547597	536.000000	0.448227
fermo	tv_01_087_002	78.319956	529.000000	0.299291
fermo	tv_01_088_000	182.868348	531.000000	0.509220
fermo	tv_01_088_001	60.496822	539.000000	0.225532
fermo	tv_01_088_002	53.689619	628.000000	0.180142
fermo	tv_01_089_000	38.607118	629.000000	0.147518
fermo	tv_01_089_001	109.414228	510.000000	0.382979
fermo	tv_01_089_002	97.335499	535.000000	0.350355
fermo	tv_01_090_000	17.702114	662.000000	0.104965
fermo	tv_01_090_001	28.843270	522.000000	0.116312
fermo	tv_01_090_002	1.595081	705.000000	0.000000
fermo	tv_01_091_000	4.781417	705.000000	0.002837
fermo	tv_01_091_001	35.599854	515.000000	0.116312
fermo	tv_01_091_002	39.495314	542.000000	0.139007
fermo	tv_01_092_000	28.317221	554.000000	0.133333
fermo	tv_01_092_001	5.395291	705.000000	0.019858
fermo	tv_01_092_002	43.813137	534.000000	0.164539
fermo	tv_01_093_000	19.947396	656.000000	0.099291
fermo	tv_01_093_001	28.150868	507.000000	0.097872
fermo	tv_01_093_002	24.478285	607.000000	0.123404
fermo	tv_01_094_000	38.988455	511.000000	0.150355
fermo	tv_01_094_001	5.658201	705.000000	0.002837
fermo	tv_01_094_002	21.692228	486.000000	0.116312
fermo	tv_01_095_000	16.390550	531.000000	0.076596
fermo	tv_01_095_001	7.552129	462.000000	0.042553
fermo	tv_01_095_002	71.724953	534.000000	0.290780
fermo	tv_01_096_000	33.127859	554.000000	0.140426
fermo	tv_01_096_001	25.196801	482.000000	0.102128
fermo	tv_01_096_002	85.208444	513.000000	0.278014
fermo	tv_01_097_000	23.203203	519.000000	0.080851
fermo	tv_01_097_001	43.145526	528.000000	0.153191
fermo	tv_01_097_002	28.028623	521.000000	0.143262
fermo	tv_01_098_000	23.389087	467.000000	0.087943
fermo	tv_01_098_001	57.787207	519.000000	0.205674
fermo	tv_01_098_002	8.529433	634.000000	0.038298
fermo	tv_01_099_000	58.273433	521.000000	0.204255
fermo	tv_01_099_001	43.532808	549.000000	0.198582
fermo	tv_01_099_002	37.784473	505.000000	0.131915
fermo	lezione_02_000_000	84.181401	540.000000	0.295035
fermo	lezione_02_000_001	27.908600	525.000000	0.092199
fermo	lezione_02_000_002	35.414959	596.000000	0.153191
fermo	lezione_02_001_000	23.385922	605.000000	0.126241
fermo	lezione_02_001_001	52.293069	496.000000	0.150355
fermo	lezione_02_001_002	22.835841	671.000000	0.141844
fermo	lezione_02_002_000	23.897697	652.000000	0.156028
fermo	lezione_02_002_001	28.721724	580.000000	0.151773
fermo	lezione_02_002_002	21.373869	669.000000	0.117730
fermo	lezione_02_003_000	25.863844	635.000000	0.150355
fermo	lezione_02_003_001	66.314800	489.000000	0.197163
fermo	lezione_02_003_002	83.879739	545.000000	0.296454
fermo	lezione_02_004_000	21.688524	643.000000	0.147518
fermo	lezione_02_004_001	28.197635	636.000000	0.154610
fermo	lezione_02_004_002	19.110295	660.000000	0.140426
fermo	lezione_02_005_000	31.670789	587.000000	0.175887
fermo	lezione_02_005_001	58.591426	487.000000	0.219858
fermo	lezione_02_005_002	66.107465	482.000000	0.228369
fermo	lezione_02_006_000	43.486490	535.000000	0.171631
fermo	lezione_02_006_001	16.890351	667.000000	0.110638
fermo	lezione_02_006_002	29.095122	644.000000	0.182979
fermo	lezione_02_007_000	47.305129	512.000000	0.171631
fermo	lezione_02_007_001	40.966950	551.000000	0.164539
fermo	lezione_02_007_002	33.541209	581.000000	0.117730
fermo	lezione_02_008_000	15.420525	672.000000	0.113475
fermo	lezione_02_008_001	37.044938	519.000000	0.139007
fermo	lezione_02_008_002	17.256985	651.000000	0.107801
fermo	lezione_02_009_000	35.252770	521.000000	0.110638
fermo	lezione_02_009_001	36.840117	564.000000	0.165957
fermo	lezione_02_009_002	14.612397	665.000000	0.136170
fermo	lezione_02_010_000	54.389062	481.000000	0.188652
fermo	lezione_02_010_001	51.125067	551.000000	0.218440
fermo	lezione_02_010_002	67.227391	525.000000	0.228369
fermo	lezione_02_011_000	43.437699	509.000000	0.139007
fermo	lezione_02_011_001	45.600247	496.000000	0.140426
fermo	lezione_02_011_002	32.219197	565.000000	0.133333
fermo	lezione_02_012_000	66.680828	508.000000	0.312057
fermo	lezione_02_012_001	110.169489	517.000000	0.336170
fermo	lezione_02_012_002	76.870249	488.000000	0.236879
fermo	lezione_02_013_000	52.565178	489.000000	0.192908
fermo	lezione_02_013_001	34.371425	442.000000	0.097872
fermo	lezione_02_013_002	25.447156	594.000000	0.124823
fermo	lezione_02_014_000	35.610894	495.000000	0.123404
fermo	lezione_02_014_001	36.072359	621.000000	0.187234
fermo	lezione_02_014_002	55.819181	568.000000	0.188652
fermo	lezione_02_015_000	69.922255	483.000000	0.209929
fermo	lezione_02_015_001	65.357533	478.000000	0.215603
fermo	lezione_02_015_002	72.994595	511.000000	0.258156
fermo	lezione_02_016_000	24.329746	624.000000	0.120567
fermo	lezione_02_016_001	14.890452	675.000000	0.107801
fermo	lezione_02_016_002	74.829196	515.000000	0.239716
fermo	lezione_02_017_000	45.509973	483.000000	0.146099
fermo	lezione_02_017_001	67.161738	497.000000	0.209929
fermo	lezione_02_017_002	46.550863	608.000000	0.207092
fermo	lezione_02_018_000	70.269161	425.000000	0.180142
fermo	lezione_02_018_001	165.264773	577.000000	0.470922
fermo	lezione_02_018_002	34.296316	610.000000	0.180142
fermo	lezione_02_019_000	43.140307	595.000000	0.231206
fermo	lezione_02_019_001	74.390369	536.000000	0.268085
fermo	lezione_02_019_002	31.527767	604.000000	0.187234
fermo	lezione_02_020_000	45.016138	551.000000	0.205674
fermo	lezione_02_020_001	58.443152	492.000000	0.175887
fermo	lezione_02_020_002	49.991328	482.000000	0.137589
fermo	lezione_02_021_000	20.941043	643.000000	0.129078
fermo	lezione_02_021_001	49.407304	573.000000	0.211348
fermo	lezione_02_021_002	17.817229	641.000000	0.117730
fermo	lezione_02_022_000	53.145783	507.000000	0.174468
fermo	lezione_02_022_001	40.530155	550.000000	0.168794
fermo	lezione_02_022_002	24.322180	631.000000	0.136170
fermo	lezione_02_023_000	30.170827	621.000000	0.190071
fermo	lezione_02_023_001	90.259423	500.000000	0.297872
fermo	lezione_02_023_002	75.126981	482.000000	0.217021
fermo	lezione_02_024_000	76.313439	484.000000	0.241135
fermo	lezione_02_024_001	14.420730	682.000000	0.102128
fermo	lezione_02_024_002	15.923704	665.000000	0.100709
fermo	lezione_02_025_000	21.502938	586.000000	0.113475
fermo	lezione_02_025_001	54.589330	523.000000	0.190071
fermo	lezione_02_025_002	22.094843	595.000000	0.120567
fermo	lezione_02_026_000	18.953151	631.000000	0.113475
fermo	lezione_02_026_001	15.545776	667.000000	0.100709
fermo	lezione_02_026_002	50.143384	549.000000	0.208511
fermo	lezione_02_027_000	34.263852	549.000000	0.184397
fermo	lezione_02_027_001	84.760771	483.000000	0.258156
fermo	lezione_02_027_002	112.251091	495.000000	0.346099
fermo	lezione_02_028_000	14.831873	682.000000	0.097872
fermo	lezione_02_028_001	82.212118	532.000000	0.306383
fermo	lezione_02_028_002	13.434387	680.000000	0.103546
fermo	lezione_02_029_000	27.518051	656.000000	0.113475
fermo	lezione_02_029_001	25.300115	657.000000	0.161702
fermo	lezione_02_029_002	16.172458	601.000000	0.103546
fermo	lezione_02_030_000	82.001909	616.000000	0.350355
fermo	lezione_02_030_001	54.118192	552.000000	0.239716
fermo	lezione_02_030_002	100.785035	492.000000	0.320567
fermo	lezione_02_031_000	73.207551	517.000000	0.248227
fermo	lezione_02_031_001	90.071749	484.000000	0.283688
fermo	lezione_02_031_002	24.427103	629.000000	0.140426
fermo	lezione_02_032_000	53.059533	561.000000	0.253901
fermo	lezione_02_032_001	15.954996	498.000000	0.063830
fermo	lezione_02_032_002	53.006364	494.000000	0.202837
fermo	lezione_02_033_000	44.711145	515.000000	0.168794
fermo	lezione_02_033_001	23.177835	600.000000	0.131915
fermo	lezione_02_033_002	43.094898	629.000000	0.217021
fermo	lezione_02_034_000	28.034443	578.000000	0.147518
fermo	lezione_02_034_001	17.872888	649.000000	0.127660
fermo	lezione_02_034_002	76.617075	505.000000	0.236879
fermo	lezione_02_035_000	13.881840	674.000000	0.106383
fermo	lezione_02_035_001	40.174697	467.000000	0.119149
fermo	lezione_02_035_002	40.755296	570.000000	0.204255
fermo	lezione_02_036_000	32.752827	549.000000	0.157447
fermo	lezione_02_036_001	38.471562	553.000000	0.156028
fermo	lezione_02_036_002	46.237056	580.000000	0.180142
fermo	lezione_02_037_000	35.756583	566.000000	0.153191
fermo	lezione_02_037_001	49.942820	492.000000	0.187234
fermo	lezione_02_037_002	67.123018	566.000000	0.280851
fermo	lezione_02_038_000	30.856848	598.000000	0.202837
fermo	lezione_02_038_001	38.803194	598.000000	0.211348
fermo	lezione_02_038_002	23.435349	600.000000	0.119149
fermo	lezione_02_039_000	78.633159	505.000000	0.219858
fermo	lezione_02_039_001	66.485197	480.000000	0.241135
fermo	lezione_02_039_002	24.686658	618.000000	0.131915
fermo	lezione_02_040_000	40.803348	510.000000	0.156028
fermo	lezione_02_040_001	24.070375	613.000000	0.137589
fermo	lezione_02_040_002	54.909464	647.000000	0.245390
fermo	lezione_02_041_000	37.514903	590.000000	0.198582
fermo	lezione_02_041_001	45.367445	657.000000	0.188652
fermo	lezione_02_041_002	103.331072	505.000000	0.344681
fermo	lezione_02_042_000	59.386345	527.000000	0.259574
fermo	lezione_02_042_001	99.799363	527.000000	0.316312
fermo	lezione_02_042_002	27.618224	573.000000	0.154610
fermo	lezione_02_043_000	25.273591	641.000000	0.180142
fermo	lezione_02_043_001	17.910077	676.000000	0.131915
fermo	lezione_02_043_002	67.012160	530.000000	0.234043
fermo	lezione_02_044_000	49.007332	486.000000	0.167376
fermo	lezione_02_044_001	71.099533	515.000000	0.310638
fermo	lezione_02_044_002	149.963487	538.000000	0.466667
fermo	lezione_02_045_000	59.343490	552.000000	0.182979
fermo	lezione_02_045_001	31.280234	631.000000	0.212766
fermo	lezione_02_045_002	27.150392	662.000000	0.136170
fermo	lezione_02_046_000	17.872192	671.000000	0.104965
fermo	lezione_02_046_001	45.642771	467.000000	0.171631
fermo	lezione_02_046_002	44.731504	498.000000	0.147518
fermo	lezione_02_047_000	21.799464	605.000000	0.163121
fermo	lezione_02_047_001	25.696303	650.000000	0.156028
fermo	lezione_02_047_002	68.595886	551.000000	0.266667
fermo	lezione_02_048_000	73.855114	550.000000	0.299291
fermo	lezione_02_048_001	21.313893	608.000000	0.121986
fermo	lezione_02_048_002	30.275061	634.000000	0.200000
fermo	lezione_02_049_000	94.062736	476.000000	0.310638
fermo	lezione_02_049_001	54.223713	533.000000	0.214184
fermo	lezione_02_049_002	42.504903	445.000000	0.110638
fermo	lezione_02_050_000	70.592330	526.000000	0.278014
fermo	lezione_02_050_001	69.641742	434.000000	0.204255
fermo	lezione_02_050_002	34.161546	504.000000	0.150355
fermo	lezione_02_051_000	40.752428	613.000000	0.214184
fermo	lezione_02_051_001	48.997497	535.000000	0.197163
fermo	lezione_02_051_002	37.075725	626.000000	0.229787
fermo	lezione_02_052_000	69.713765	505.000000	0.219858
fermo	lezione_02_052_001	44.913683	605.000000	0.268085
fermo	lezione_02_052_002	45.211972	490.000000	0.123404
fermo	lezione_02_053_000	48.329375	513.000000	0.175887
fermo	lezione_02_053_001	130.463666	474.000000	0.414184
fermo	lezione_02_053_002	113.617458	480.000000	0.317730
fermo	lezione_02_054_000	52.076511	481.000000	0.204255
fermo	lezione_02_054_001	73.547639	529.000000	0.258156
fermo	lezione_02_054_002	46.897900	473.000000	0.131915
fermo	lezione_02_055_000	64.250851	533.000000	0.224113
fermo	lezione_02_055_001	44.024985	540.000000	0.165957
fermo	lezione_02_055_002	55.192049	521.000000	0.190071
fermo	lezione_02_056_000	100.380058	475.000000	0.347518
fermo	lezione_02_056_001	63.440297	481.000000	0.252482
fermo	lezione_02_056_002	71.571492	509.000000	0.262411
fermo	lezione_02_057_000	34.938110	559.000000	0.150355
fermo	lezione_02_057_001	38.094563	443.000000	0.119149
fermo	lezione_02_057_002	39.012125	508.000000	0.124823
fermo	lezione_02_058_000	30.344759	510.000000	0.112057
fermo	lezione_02_058_001	55.457746	578.000000	0.260993
fermo	lezione_02_058_002	30.133327	564.000000	0.163121
fermo	lezione_02_059_000	28.138257	543.000000	0.156028
fermo	lezione_02_059_001	21.738932	645.000000	0.136170
fermo	lezione_02_059_002	57.130267	515.000000	0.191489
fermo	lezione_02_060_000	26.883161	490.000000	0.114894
fermo	lezione_02_060_001	51.398410	489.000000	0.195745
fermo	lezione_02_060_002	39.784428	546.000000	0.167376
fermo	lezione_02_061_000	68.005344	574.000000	0.282270
fermo	lezione_02_061_001	55.424126	528.000000	0.222695
fermo	lezione_02_061_002	29.327916	631.000000	0.182979
fermo	lezione_02_062_000	20.743794	675.000000	0.146099
fermo	lezione_02_062_001	15.683995	688.000000	0.093617
fermo	lezione_02_062_002	64.396458	529.000000	0.262411
fermo	lezione_02_063_000	16.428592	672.000000	0.100709
fermo	lezione_02_063_001	16.894554	674.000000	0.116312
fermo	lezione_02_063_002	84.625204	505.000000	0.265248
fermo	lezione_02_064_000	74.771752	596.000000	0.287943
fermo	lezione_02_064_001	77.740523	495.000000	0.232624
fermo	lezione_02_064_002	52.263523	563.000000	0.190071
fermo	lezione_02_065_000	41.897671	504.000000	0.150355
fermo	lezione_02_065_001	34.967576	643.000000	0.200000
fermo	lezione_02_065_002	29.289218	519.000000	0.129078
fermo	lezione_02_066_000	27.049046	630.000000	0.161702
fermo	lezione_02_066_001	27.487874	579.000000	0.157447
fermo	lezione_02_066_002	49.642354	492.000000	0.168794
fermo	lezione_02_067_000	50.439783	548.000000	0.205674
fermo	lezione_02_067_001	131.396657	548.000000	0.419858
fermo	lezione_02_067_002	22.396713	614.000000	0.123404
fermo	lezione_02_068_000	33.802249	578.000000	0.144681
fermo	lezione_02_068_001	50.215673	466.000000	0.173050
fermo	lezione_02_068_002	73.905375	538.000000	0.306383
fermo	lezione_02_069_000	33.101038	531.000000	0.160284
fermo	lezione_02_069_001	24.765298	666.000000	0.153191
fermo	lezione_02_069_002	25.537483	651.000000	0.164539
fermo	lezione_02_070_000	171.893690	473.000000	0.504965
fermo	lezione_02_070_001	49.667882	519.000000	0.164539
fermo	lezione_02_070_002	23.171763	613.000000	0.167376
fermo	lezione_02_071_000	22.347691	667.000000	0.147518
fermo	lezione_02_071_001	31.427779	628.000000	0.165957
fermo	lezione_02_071_002	51.936658	537.000000	0.224113
fermo	lezione_02_072_000	48.959473	535.000000	0.192908
fermo	lezione_02_072_001	47.476322	634.000000	0.245390
fermo	lezione_02_072_002	27.227591	553.000000	0.136170
fermo	lezione_02_073_000	47.803583	527.000000	0.180142
fermo	lezione_02_073_001	37.783936	582.000000	0.180142
fermo	lezione_02_073_002	73.596664	513.000000	0.255319
fermo	lezione_02_074_000	59.712616	467.000000	0.191489
fermo	lezione_02_074_001	27.131106	609.000000	0.195745
fermo	lezione_02_074_002	29.284042	643.000000	0.190071
fermo	lezione_02_075_000	67.718172	469.000000	0.208511
fermo	lezione_02_075_001	51.981564	500.000000	0.202837
fermo	lezione_02_075_002	140.134012	493.000000	0.356028
fermo	lezione_02_076_000	58.664163	503.000000	0.195745
fermo	lezione_02_076_001	33.321144	500.000000	0.147518
fermo	lezione_02_076_002	47.064876	574.000000	0.224113
fermo	lezione_02_077_000	24.048134	669.000000	0.124823
fermo	lezione_02_077_001	71.842879	567.000000	0.181560
fermo	lezione_02_077_002	34.649636	516.000000	0.178723
fermo	lezione_02_078_000	53.687479	551.000000	0.234043
fermo	lezione_02_078_001	40.053115	607.000000	0.194326
fermo	lezione_02_078_002	54.084823	584.000000	0.226950
fermo	lezione_02_079_000	30.542015	660.000000	0.150355
fermo	lezione_02_079_001	70.970945	529.000000	0.219858
fermo	lezione_02_079_002	43.149280	582.000000	0.204255
fermo	lezione_02_080_000	57.319948	621.000000	0.252482
fermo	lezione_02_080_001	54.806640	501.000000	0.190071
fermo	lezione_02_080_002	24.838967	636.000000	0.164539
fermo	lezione_02_081_000	23.495961	570.000000	0.160284
fermo	lezione_02_081_001	57.171650	483.000000	0.167376
fermo	lezione_02_081_002	87.463702	457.000000	0.256738
fermo	lezione_02_082_000	117.909466	464.000000	0.273759
fermo	lezione_02_082_001	41.246171	548.000000	0.163121
fermo	lezione_02_082_002	43.673387	556.000000	0.180142
fermo	lezione_02_083_000	32.048193	536.000000	0.131915
fermo	lezione_02_083_001	87.949369	519.000000	0.219858
fermo	lezione_02_083_002	29.541364	661.000000	0.180142
fermo	lezione_02_084_000	69.601829	563.000000	0.260993
fermo	lezione_02_084_001	72.420818	488.000000	0.238298
fermo	lezione_02_084_002	79.555669	612.000000	0.245390
fermo	lezione_02_085_000	39.502228	564.000000	0.170213
fermo	lezione_02_085_001	38.928910	576.000000	0.174468
fermo	lezione_02_085_002	124.551691	501.000000	0.371631
fermo	lezione_02_086_000	55.559928	464.000000	0.139007
fermo	lezione_02_086_001	65.952599	546.000000	0.251064
fermo	lezione_02_086_002	61.624724	508.000000	0.225532
fermo	lezione_02_087_000	35.685728	500.000000	0.093617
fermo	lezione_02_087_001	52.413401	513.000000	0.204255
fermo	lezione_02_087_002	33.895399	607.000000	0.217021
fermo	lezione_02_088_000	85.810440	556.000000	0.304965
fermo	lezione_02_088_001	47.301484	508.000000	0.137589
fermo	lezione_02_088_002	56.259117	481.000000	0.187234
fermo	lezione_02_089_000	20.059011	665.000000	0.126241
fermo	lezione_02_089_001	53.828238	515.000000	0.177305
fermo	lezione_02_089_002	40.673470	565.000000	0.187234
fermo	lezione_02_090_000	49.349773	563.000000	0.175887
fermo	lezione_02_090_001	41.733338	555.000000	0.197163
fermo	lezione_02_090_002	77.206493	491.000000	0.276596
fermo	lezione_02_091_000	57.306462	554.000000	0.243972
fermo	lezione_02_091_001	64.136243	537.000000	0.224113
fermo	lezione_02_091_002	98.952773	514.000000	0.296454
fermo	lezione_02_092_000	15.721297	688.000000	0.112057
fermo	lezione_02_092_001	156.173621	513.000000	0.431206
fermo	lezione_02_092_002	18.509818	677.000000	0.130496
fermo	lezione_02_093_000	46.901655	619.000000	0.217021
fermo	lezione_02_093_001	36.147490	645.000000	0.207092
fermo	lezione_02_093_002	112.951563	483.000000	0.295035
fermo	lezione_02_094_000	59.924739	529.000000	0.219858
fermo	lezione_02_094_001	73.273134	555.000000	0.304965
fermo	lezione_02_094_002	60.165754	536.000000	0.208511
fermo	lezione_02_095_000	79.995977	568.000000	0.307801
fermo	lezione_02_095_001	48.153704	583.000000	0.214184
fermo	lezione_02_095_002	49.729285	539.000000	0.205674
fermo	lezione_02_096_000	25.813265	661.000000	0.190071
fermo	lezione_02_096_001	42.458194	537.000000	0.156028
fermo	lezione_02_096_002	76.405275	536.000000	0.279433
fermo	lezione_02_097_000	30.770312	567.000000	0.184397
fermo	lezione_02_097_001	21.403832	644.000000	0.136170
fermo	lezione_02_097_002	94.916526	545.000000	0.324823
fermo	lezione_02_098_000	104.471445	463.000000	0.317730
fermo	lezione_02_098_001	80.251678	542.000000	0.327660
fermo	lezione_02_098_002	95.396659	521.000000	0.238298
fermo	lezione_02_099_000	24.910540	667.000000	0.165957
fermo	lezione_02_099_001	18.706002	666.000000	0.140426
fermo	lezione_02_099_002	60.982304	487.000000	0.209929
spostamento	treno_02_000_000	6.342693	418.000000	0.025532
spostamento	treno_02_000_001	19.267404	480.000000	0.121986
spostamento	treno_02_000_002	15.144284	465.000000	0.096454
spostamento	treno_02_001_000	22.056965	452.000000	0.123404
spostamento	treno_02_001_001	18.886421	469.000000	0.093617
spostamento	treno_02_001_002	16.904036	454.000000	0.119149
spostamento	treno_02_002_000	8.769053	444.000000	0.053901
spostamento	treno_02_002_001	20.822101	455.000000	0.096454
spostamento	treno_02_002_002	20.144200	464.000000	0.093617
spostamento	treno_02_003_000	18.548012	459.000000	0.090780
spostamento	treno_02_003_001	29.537449	465.000000	0.113475
spostamento	treno_02_003_002	27.295874	427.000000	0.110638
spostamento	treno_02_004_000	15.659109	439.000000	0.070922
spostamento	treno_02_004_001	33.679342	472.000000	0.126241
spostamento	treno_02_004_002	23.028810	435.000000	0.120567
spostamento	treno_02_005_000	30.646474	465.000000	0.148936
spostamento	treno_02_005_001	25.435971	447.000000	0.116312
spostamento	treno_02_005_002	14.762504	438.000000	0.042553
spostamento	treno_02_006_000	23.961286	450.000000	0.109220
spostamento	treno_02_006_001	23.773711	458.000000	0.093617
spostamento	treno_02_006_002	11.350883	504.000000	0.063830
spostamento	treno_02_007_000	20.063083	464.000000	0.092199
spostamento	treno_02_007_001	16.875721	473.000000	0.079433
spostamento	treno_02_007_002	6.827678	412.000000	0.028369
spostamento	treno_02_008_000	10.330461	461.000000	0.065248
spostamento	treno_02_008_001	41.659431	484.000000	0.163121
spostamento	treno_02_008_002	26.712947	465.000000	0.097872
spostamento	treno_02_009_000	8.925457	440.000000	0.019858
spostamento	treno_02_009_001	34.687288	479.000000	0.143262
spostamento	treno_02_009_002	30.373063	459.000000	0.121986
spostamento	treno_02_010_000	8.957386	451.000000	0.025532
spostamento	treno_02_010_001	13.898896	470.000000	0.087943
spostamento	treno_02_010_002	142.043971	475.000000	0.499291
spostamento	treno_02_011_000	9.876068	421.000000	0.038298
spostamento	treno_02_011_001	6.605105	423.000000	0.028369
spostamento	treno_02_011_002	8.274137	441.000000	0.051064
spostamento	treno_02_012_000	6.499472	409.000000	0.025532
spostamento	treno_02_012_001	5.877945	435.000000	0.014184
spostamento	treno_02_012_002	5.914966	416.000000	0.019858
spostamento	treno_02_013_000	7.219148	430.000000	0.024113
spostamento	treno_02_013_001	6.031565	414.000000	0.017021
spostamento	treno_02_013_002	6.040520	407.000000	0.022695
spostamento	treno_02_014_000	5.969358	422.000000	0.025532
spostamento	treno_02_014_001	5.764209	417.000000	0.019858
spostamento	treno_02_014_002	5.848004	432.000000	0.019858
spostamento	treno_02_015_000	6.095376	414.000000	0.019858
spostamento	treno_02_015_001	5.812331	421.000000	0.014184
spostamento	treno_02_015_002	6.207512	402.000000	0.014184
spostamento	treno_02_016_000	6.540512	429.000000	0.018440
spostamento	treno_02_016_001	24.526759	422.000000	0.102128
spostamento	treno_02_016_002	6.450019	439.000000	0.031206
spostamento	treno_02_017_000	17.731695	483.000000	0.075177
spostamento	treno_02_017_001	13.245015	486.000000	0.066667
spostamento	treno_02_017_002	14.430266	442.000000	0.046809
spostamento	treno_02_018_000	20.356605	520.000000	0.076596
spostamento	treno_02_018_001	28.366561	465.000000	0.104965
spostamento	treno_02_018_002	13.556989	443.000000	0.053901
spostamento	treno_02_019_000	13.778324	473.000000	0.051064
spostamento	treno_02_019_001	16.140118	475.000000	0.066667
spostamento	treno_02_019_002	11.384904	446.000000	0.043972
spostamento	treno_02_020_000	14.368204	470.000000	0.073759
spostamento	treno_02_020_001	9.088436	450.000000	0.036879
spostamento	treno_02_020_002	6.434832	442.000000	0.031206
spostamento	treno_02_021_000	17.508242	485.000000	0.052482
spostamento	treno_02_021_001	7.144250	440.000000	0.035461
spostamento	treno_02_021_002	25.577276	491.000000	0.116312
spostamento	treno_02_022_000	17.756454	489.000000	0.092199
spostamento	treno_02_022_001	17.526715	468.000000	0.068085
spostamento	treno_02_022_002	14.418642	445.000000	0.068085
spostamento	treno_02_023_000	10.182795	437.000000	0.043972
spostamento	treno_02_023_001	18.454288	455.000000	0.080851
spostamento	treno_02_023_002	17.248982	440.000000	0.062411
spostamento	treno_02_024_000	27.628885	455.000000	0.106383
spostamento	treno_02_024_001	23.999000	463.000000	0.096454
spostamento	treno_02_024_002	16.456992	464.000000	0.073759
spostamento	treno_02_025_000	19.426949	470.000000	0.087943
spostamento	treno_02_025_001	17.481102	467.000000	0.076596
spostamento	treno_02_025_002	13.905862	470.000000	0.060993
spostamento	treno_02_026_000	28.135069	477.000000	0.107801
spostamento	treno_02_026_001	15.700779	460.000000	0.072340
spostamento	treno_02_026_002	17.269343	476.000000	0.087943
spostamento	treno_02_027_000	16.924042	506.000000	0.116312
spostamento	treno_02_027_001	16.890594	457.000000	0.079433
spostamento	treno_02_027_002	14.892791	436.000000	0.069504
spostamento	treno_02_028_000	12.006186	511.000000	0.048227
spostamento	treno_02_028_001	14.893690	472.000000	0.085106
spostamento	treno_02_028_002	13.345486	460.000000	0.079433
spostamento	treno_02_029_000	16.286273	478.000000	0.048227
spostamento	treno_02_029_001	18.447125	482.000000	0.085106
spostamento	treno_02_029_002	20.653891	487.000000	0.065248
spostamento	treno_02_030_000	15.186926	456.000000	0.070922
spostamento	treno_02_030_001	11.605554	457.000000	0.042553
spostamento	treno_02_030_002	22.647856	475.000000	0.089362
spostamento	treno_02_031_000	19.542901	463.000000	0.060993
spostamento	treno_02_031_001	18.445525	484.000000	0.069504
spostamento	treno_02_031_002	17.205032	460.000000	0.059574
spostamento	treno_02_032_000	18.122713	462.000000	0.046809
spostamento	treno_02_032_001	15.406900	463.000000	0.052482
spostamento	treno_02_032_002	18.637322	439.000000	0.055319
spostamento	treno_02_033_000	15.800504	445.000000	0.062411
spostamento	treno_02_033_001	15.264097	465.000000	0.049645
spostamento	treno_02_033_002	16.791918	446.000000	0.055319
spostamento	treno_02_034_000	15.916443	461.000000	0.069504
spostamento	treno_02_034_001	8.719498	464.000000	0.035461
spostamento	treno_02_034_002	17.948223	459.000000	0.053901
spostamento	treno_02_035_000	22.635532	474.000000	0.087943
spostamento	treno_02_035_001	15.328913	457.000000	0.075177
spostamento	treno_02_035_002	11.514381	477.000000	0.042553
spostamento	treno_02_036_000	17.608439	466.000000	0.069504
spostamento	treno_02_036_001	20.808106	450.000000	0.110638
spostamento	treno_02_036_002	10.155326	445.000000	0.042553
spostamento	treno_02_037_000	17.880715	487.000000	0.070922
spostamento	treno_02_037_001	18.576295	468.000000	0.089362
spostamento	treno_02_037_002	20.151712	475.000000	0.095035
spostamento	treno_02_038_000	18.236879	481.000000	0.065248
spostamento	treno_02_038_001	21.505573	447.000000	0.086525
spostamento	treno_02_038_002	15.556024	452.000000	0.076596
spostamento	treno_02_039_000	20.408027	479.000000	0.093617
spostamento	treno_02_039_001	14.114578	489.000000	0.058156
spostamento	treno_02_039_002	22.800710	487.000000	0.087943
spostamento	treno_02_040_000	14.812881	475.000000	0.072340
spostamento	treno_02_040_001	15.137043	470.000000	0.052482
spostamento	treno_02_040_002	17.968988	477.000000	0.075177
spostamento	treno_02_041_000	22.843625	501.000000	0.100709
spostamento	treno_02_041_001	19.320892	475.000000	0.073759
spostamento	treno_02_041_002	19.082070	475.000000	0.063830
spostamento	treno_02_042_000	14.715847	444.000000	0.056738
spostamento	treno_02_042_001	21.854767	417.000000	0.075177
spostamento	treno_02_042_002	12.164082	464.000000	0.051064
spostamento	treno_02_043_000	27.418611	479.000000	0.096454
spostamento	treno_02_043_001	24.849645	471.000000	0.078014
spostamento	treno_02_043_002	21.046880	457.000000	0.079433
spostamento	treno_02_044_000	31.215840	479.000000	0.131915
spostamento	treno_02_044_001	20.599184	463.000000	0.073759
